name,team,position,situation,games_played,icetime,I_F_points,I_F_goals
Jake Evans,MTL,C,all,13,8122,3,2
Tyler Motte,VAN,C,all,34,26465,8,4
Vinnie Hinostroza,ARI,R,all,68,53393,22,5
Steven Santini,NSH,D,all,2,1146,0,0
Conor Sheary,PIT,L,all,63,49445,23,10
Derek Ryan,CGY,C,all,68,59321,29,10
Ivan Provorov,PHI,D,all,69,102323,37,12
Tobias Bjornfot,L.A,D,all,3,2335,0,0
Cody Glass,VGK,C,all,39,31238,12,5
Jacob de la Rose,STL,L,all,50,32097,9,2
Dryden Hunt,FLA,L,all,21,13221,4,0
Danton Heinen,ANA,L,all,66,57063,26,10
Lawson Crouse,ARI,L,all,66,53826,24,15
Cam Fowler,ANA,D,all,60,78486,29,9
Cam Atkinson,CBJ,R,all,44,46892,26,12
Brian Gibbons,CAR,C,all,15,8737,0,0
Christian Djoos,ANA,D,all,10,11143,3,1
Micheal Ferland,VAN,L,all,14,8228,5,1
Anthony Duclair,OTT,L,all,66,64224,40,23
Antoine Roussel,VAN,L,all,41,28893,12,7
Esa Lindell,DAL,D,all,69,96946,23,3
Nate Schmidt,VGK,D,all,59,76675,31,7
Tyler Ennis,EDM,C,all,70,61884,37,16
Jake McCabe,BUF,D,all,66,73213,13,3
Patric Hornqvist,PIT,R,all,52,49636,35,18
Matt Calvert,COL,L,all,50,42067,25,12
Christian Folin,MTL,D,all,16,13851,2,1
Alex Nylander,CHI,L,all,65,47281,25,10
Yannick Weber,NSH,D,all,41,34526,3,1
Phillip Di Giuseppe,NYR,L,all,20,13546,6,1
Otto Koivula,NYI,L,all,12,5696,0,0
Chad Ruhwedel,PIT,D,all,41,36317,6,2
Ashton Sautner,VAN,D,all,1,169,0,0
Caleb Jones,EDM,D,all,43,36272,9,4
Brandon Tanev,PIT,L,all,68,60267,25,11
Max Comtois,ANA,L,all,29,24307,11,5
Marcus Sorensen,S.J,L,all,66,54773,18,7
Luke Glendening,DET,C,all,60,55272,9,6
Mark Pysyk,FLA,D,all,57,43657,17,9
Joel Kiviranta,DAL,L,all,11,6983,1,1
Adam Johnson,PIT,C,all,7,2812,2,1
Brock Nelson,NYI,C,all,68,76794,53,26
Mikhail Sergachev,T.B,D,all,70,84860,33,10
Vitaly Abramov,OTT,R,all,2,694,1,1
Joel Kellman,S.J,C,all,31,21504,7,3
Tage Thompson,BUF,C,all,1,419,0,0
Jonathan Drouin,MTL,L,all,27,25437,15,7
Martin Fehervary,WSH,D,all,6,5751,1,0
Blake Wheeler,WPG,R,all,71,82315,64,22
Zach Parise,MIN,L,all,69,71199,45,25
Elias Pettersson,VAN,C,all,68,74827,66,28
Evgeni Malkin,PIT,C,all,55,64372,74,25
Marco Scandella,STL,D,all,61,63861,13,5
Mikhail Vorobyev,PHI,C,all,20,12502,3,1
Jani Hakanpaa,ANA,D,all,4,4173,0,0
Nick Paul,OTT,L,all,56,48453,20,9
Paul LaDue,L.A,D,all,2,1536,1,0
Dougie Hamilton,CAR,D,all,47,65601,40,14
Travis Zajac,N.J,C,all,69,70852,24,9
Jeff Carter,L.A,C,all,60,60878,27,16
Taylor Fedun,DAL,D,all,27,22243,9,2
Tomas Tatar,MTL,L,all,68,66464,61,21
Ben Chiarot,MTL,D,all,69,95816,21,9
Nate Thompson,PHI,C,all,70,53737,14,4
TJ Brodie,CGY,D,all,64,78486,19,4
Jared McCann,PIT,C,all,66,60264,35,14
Erik Gudbranson,ANA,D,all,51,59296,9,3
Eetu Luostarinen,CAR,C,all,8,4762,1,0
Kole Sherwood,CBJ,R,all,3,1235,0,0
Phillip Danault,MTL,C,all,71,80199,47,13
Max Pacioretty,VGK,L,all,71,76182,66,32
Justin Holl,TOR,D,all,68,75447,18,2
Kevin Stenlund,CBJ,C,all,32,26877,10,6
Brayden Point,T.B,C,all,66,74102,62,23
Anthony Mantha,DET,R,all,43,48716,38,16
Zack Kassian,EDM,R,all,59,55222,34,15
Darren Helm,DET,L,all,68,55941,16,9
Justin Dowling,DAL,C,all,29,19067,6,3
Jakob Silfverberg,ANA,R,all,66,68940,39,21
Ryan Carpenter,CHI,C,all,69,58252,15,3
J.C. Beaudin,OTT,C,all,22,11237,1,0
Austin Czarnik,CGY,C,all,8,4906,3,2
Nick Holden,VGK,D,all,61,68893,14,6
Ryan Johansen,NSH,C,all,68,69613,36,14
Brett Connolly,FLA,R,all,68,59021,32,19
Adam Gaudette,VAN,C,all,59,43247,33,13
Slater Koekkoek,CHI,D,all,42,42217,10,1
Tucker Poolman,WPG,D,all,57,59729,16,4
Trevor Lewis,L.A,C,all,56,40009,11,5
Mason Appleton,WPG,C,all,46,30808,8,5
Gabriel Landeskog,COL,L,all,54,64776,44,20
Adam Larsson,EDM,D,all,49,57908,6,1
Shayne Gostisbehere,PHI,D,all,42,46100,12,5
Adam Brooks,TOR,C,all,7,3298,3,0
Dillon Dube,CGY,C,all,45,34215,16,6
Quinn Hughes,VAN,D,all,68,88227,53,8
Tyler Bozak,STL,C,all,68,61669,29,13
Andreas Englund,OTT,D,all,24,15691,3,0
Jean-Sebastien Dea,BUF,C,all,3,1374,0,0
Ross Johnston,NYI,L,all,32,15304,4,3
Michael Raffl,PHI,L,all,58,42846,19,9
Stephen Johns,DAL,D,all,17,18040,5,2
Matt Dumba,MIN,D,all,69,93088,24,6
Oliver Wahlstrom,NYI,R,all,9,5556,0,0
Brett Howden,NYR,C,all,70,55178,19,9
Niklas Hjalmarsson,ARI,D,all,27,30414,5,1
Andrew Agozzino,ANA,L,all,22,9718,4,1
Calvin Thurkauf,CBJ,C,all,3,1486,0,0
Tyler Benson,EDM,L,all,7,4359,1,0
Korbinian Holzer,ANA,D,all,50,47229,4,1
Jakub Vrana,WSH,L,all,69,61605,52,25
Scott Wilson,BUF,L,all,6,4187,2,1
Mark Barberio,COL,D,all,21,17764,2,0
Tyler Pitlick,PHI,C,all,63,45265,20,9
Anthony Beauvillier,NYI,L,all,68,70439,38,18
Juuso Riikola,PIT,D,all,36,30063,7,1
Jordan Greenway,MIN,L,all,67,56917,28,8
Tyler Lewington,WSH,D,all,6,3657,0,0
Xavier Ouellet,MTL,D,all,12,10015,3,0
Devon Toews,NYI,D,all,68,83509,28,6
Jordie Benn,VAN,D,all,44,42455,7,1
Charlie Coyle,BOS,C,all,70,70439,37,16
Noel Acciari,FLA,C,all,65,62084,25,19
Oliver Ekman-Larsson,ARI,D,all,66,90860,30,9
Valeri Nichushkin,COL,R,all,65,54799,27,14
Nick Bjugstad,PIT,C,all,13,9542,3,1
Alex Chiasson,EDM,R,all,65,50702,24,11
Luke Johnson,MIN,C,all,3,2085,0,0
Josh Archibald,EDM,R,all,62,48922,21,12
Lean Bergmann,S.J,C,all,12,5869,1,0
Brad Hunt,MIN,D,all,59,53588,19,8
Steven Kampfer,BOS,D,all,10,8161,2,0
Brandon Montour,BUF,D,all,54,63076,18,5
Ilya Mikheyev,TOR,R,all,39,36375,23,8
Austin Watson,NSH,L,all,53,37010,14,6
Gabriel Vilardi,L.A,C,all,10,7713,7,3
Connor Brown,OTT,R,all,71,85436,43,16
Derick Brassard,NYI,C,all,66,54305,32,10
John Moore,BOS,D,all,24,23781,3,2
Chris Wagner,BOS,R,all,67,49933,10,6
Ryan McDonagh,T.B,D,all,50,61916,12,1
Derrick Pouliot,STL,D,all,2,1000,0,0
Paul Carey,BOS,C,all,1,382,0,0
Jordan Gross,ARI,D,all,2,1941,1,0
Beck Malenstyn,WSH,L,all,3,1644,0,0
Victor Olofsson,BUF,L,all,54,59571,42,20
Adam Boqvist,CHI,D,all,41,39781,13,4
Brock McGinn,CAR,L,all,68,53821,16,7
Sam Gagner,DET,C,all,42,33282,13,6
Tom Kuhnhackl,NYI,R,all,28,18950,6,3
Mikko Koivu,MIN,C,all,55,51344,21,4
Sonny Milano,ANA,L,all,54,42241,23,7
Andreas Athanasiou,EDM,L,all,55,52301,27,11
Jujhar Khaira,EDM,L,all,64,47799,11,6
Zdeno Chara,BOS,D,all,68,85701,13,5
Kris Russell,EDM,D,all,55,55002,9,0
Michael McLeod,N.J,C,all,12,7361,2,0
MacKenzie Weegar,FLA,D,all,44,53174,18,7
Adam Pelech,NYI,D,all,38,48112,9,1
Justin Bailey,VAN,R,all,2,639,0,0
John Marino,PIT,D,all,56,67857,25,6
Justin Faulk,STL,D,all,69,83997,15,5
Sammy Blais,STL,L,all,40,29995,12,6
Ben Hutton,L.A,D,all,65,71329,16,4
Mike Hoffman,FLA,L,all,68,68875,57,29
Mason Marchment,TOR,L,all,4,1940,1,0
Vladislav Kamenev,COL,C,all,38,20447,8,1
Andrei Svechnikov,CAR,R,all,68,68228,61,24
David Gustafsson,WPG,C,all,22,8108,1,1
Reilly Smith,VGK,R,all,71,76426,54,27
Frederik Gauthier,TOR,C,all,61,34308,12,7
Mike Green,EDM,D,all,50,62573,11,3
Jason Spezza,TOR,C,all,58,37671,25,9
Cory Conacher,T.B,C,all,4,2661,1,0
Dylan Larkin,DET,C,all,71,90375,51,19
Gustav Lindstrom,DET,D,all,16,15877,1,0
Brandon Manning,EDM,D,all,9,5938,1,1
Jamie Oleksiak,DAL,D,all,69,65364,10,3
Jeff Petry,MTL,D,all,71,100698,40,11
David Perron,STL,L,all,71,76960,59,25
William Carrier,VGK,L,all,71,41932,19,7
Jacob Middleton,S.J,D,all,10,6460,2,0
Valtteri Filppula,DET,C,all,70,69775,20,6
Marko Dano,CBJ,L,all,3,1291,0,0
Nikolai Prokhorkin,L.A,L,all,43,31232,13,4
Alexander Wennberg,CBJ,C,all,57,57109,21,5
Dominic Toninato,FLA,C,all,45,30064,10,4
Matt Irwin,ANA,D,all,35,30053,4,0
Joona Luoto,WPG,L,all,16,6326,0,0
John Quenneville,CHI,C,all,9,5966,0,0
Josh Manson,ANA,D,all,48,58217,9,1
Sam Steel,ANA,C,all,65,59977,22,7
Travis Hamonic,CGY,D,all,50,63269,11,3
Conor Garland,ARI,R,all,68,57651,38,22
Jake Gardiner,CAR,D,all,68,67950,23,4
Denis Malgin,TOR,C,all,44,31562,12,4
Anton Lindholm,COL,D,all,4,2811,1,0
Ryan Pulock,NYI,D,all,68,91248,36,10
Pierre-Luc Dubois,CBJ,C,all,70,74970,49,18
Artemi Panarin,NYR,L,all,69,85300,95,32
Will Butcher,N.J,D,all,56,60023,22,4
Mattias Janmark,DAL,C,all,62,54343,21,6
Marc Staal,NYR,D,all,52,55136,11,2
Jonathan Ericsson,DET,D,all,18,15386,0,0
Jordan Kyrou,STL,C,all,28,17811,9,5
Nico Hischier,N.J,C,all,58,62788,36,14
Anton Wedin,CHI,L,all,4,2177,0,0
Brett Seney,N.J,L,all,2,1192,0,0
Nick Suzuki,MTL,C,all,71,68100,40,12
Evgeny Kuznetsov,WSH,C,all,63,67089,52,19
Zack MacEwen,VAN,C,all,17,9700,6,5
Pierre Engvall,TOR,L,all,48,34380,15,8
Taro Hirose,DET,L,all,26,19581,7,2
Yanni Gourde,T.B,C,all,70,58380,29,10
Nikolay Goldobin,VAN,R,all,1,517,0,0
Roman Polak,DAL,D,all,41,40997,3,0
Kailer Yamamoto,EDM,R,all,27,28112,26,11
Henrik Borgstrom,FLA,C,all,4,2972,0,0
Nicolas Aube-Kubel,PHI,R,all,36,24292,15,7
Jesperi Kotkaniemi,MTL,C,all,36,28077,8,6
Ian Cole,COL,D,all,65,68731,25,4
Matt Benning,EDM,D,all,43,34103,8,1
Rasmus Asplund,BUF,C,all,29,18848,3,1
John Gilmour,BUF,D,all,4,4082,0,0
Dominik Kubalik,CHI,L,all,68,58626,47,30
Tomas Jurco,EDM,R,all,12,7232,2,0
Sam Bennett,CGY,C,all,52,38979,12,8
Alec Martinez,VGK,D,all,51,65695,17,3
Nathan Gerbe,CBJ,C,all,30,24769,10,4
Samuel Morin,PHI,D,all,1,752,0,0
Nick Ritchie,ANA,L,all,49,41427,20,9
Logan O'Connor,COL,R,all,16,8093,2,2
Victor Hedman,T.B,D,all,66,94048,55,11
Alexander Volkov,T.B,R,all,9,5541,1,0
Erik Johnson,COL,D,all,59,74152,16,3
J.T. Miller,VAN,C,all,69,82372,72,27
Samuel Girard,COL,D,all,70,89446,34,4
Mark Friedman,PHI,D,all,6,4892,1,0
Nick Jensen,WSH,D,all,68,72789,8,0
Greg McKegg,NYR,C,all,53,30431,9,5
Libor Hajek,NYR,D,all,28,26798,5,0
Alex Galchenyuk,MIN,C,all,59,43470,24,8
Cameron Gaunce,T.B,D,all,3,2136,4,1
Sheldon Dries,COL,C,all,5,2059,0,0
Christian Wolanin,OTT,D,all,3,3149,0,0
Nick Cousins,VGK,C,all,65,52650,25,10
Noah Gregor,S.J,C,all,28,16826,5,3
Joakim Nygard,EDM,L,all,33,21092,9,3
Brandon Hagel,CHI,L,all,1,708,0,0
Chase De Leo,ANA,C,all,1,899,0,0
Sean Monahan,CGY,C,all,70,75787,48,22
Danil Yurtaykin,S.J,L,all,4,3096,0,0
Drew Doughty,L.A,D,all,67,103715,36,7
Mathew Barzal,NYI,C,all,68,81356,62,19
Max Domi,MTL,C,all,71,72822,45,17
Logan Shaw,WPG,R,all,35,14210,5,3
Nicolas Beaudin,CHI,D,all,1,1021,0,0
Kyle Turris,NSH,C,all,62,57359,31,9
Trevor van Riemsdyk,CAR,D,all,49,43579,8,1
Colby Cave,EDM,C,all,11,6447,1,1
Mattias Ekholm,NSH,D,all,68,95224,33,8
Ondrej Kase,BOS,R,all,55,54560,24,7
Kris Letang,PIT,D,all,61,94078,43,15
Drake Batherson,OTT,R,all,23,21399,10,3
Isac Lundestrom,ANA,C,all,15,12487,4,0
Josh Leivo,VAN,L,all,36,32029,19,6
Ron Hainsey,OTT,D,all,64,79316,12,1
Matthew Peca,OTT,C,all,14,8769,2,0
Oskar Lindblom,PHI,L,all,30,31669,17,11
Sven Baertschi,VAN,L,all,6,4255,2,0
Nikita Kucherov,T.B,R,all,68,76402,82,32
Urho Vaakanainen,BOS,D,all,5,5031,0,0
Scott Harrington,CBJ,D,all,39,32620,8,1
Blake Coleman,T.B,C,all,66,66285,33,22
Ryan Murray,CBJ,D,all,27,32345,9,2
Boo Nieves,NYR,C,all,4,1807,0,0
Michael Amadio,L.A,C,all,68,53090,17,6
Ville Heinola,WPG,D,all,8,8670,5,1
Mikkel Boedker,OTT,L,all,20,11739,4,2
Robert Bortuzzo,STL,D,all,41,32204,6,2
John Tavares,TOR,C,all,63,73631,59,26
Vladislav Namestnikov,COL,C,all,65,58749,30,17
Jeff Skinner,BUF,L,all,59,58365,23,14
Gemel Smith,T.B,C,all,3,1651,1,1
P.K. Subban,N.J,D,all,68,90178,18,7
Kale Clague,L.A,D,all,4,3494,0,0
Olli Maatta,CHI,D,all,65,71788,17,4
Gustav Olofsson,MTL,D,all,3,1459,0,0
Nathan Walker,STL,L,all,5,3339,2,1
Carl Dahlstrom,WPG,D,all,15,13288,1,0
Henri Jokiharju,BUF,D,all,69,71249,16,4
Adam Erne,DET,L,all,56,39670,5,2
Andrew Peeke,CBJ,D,all,22,18213,3,1
Matthew Tkachuk,CGY,L,all,69,75585,62,23
Teuvo Teravainen,CAR,L,all,68,78038,61,15
Karl Alzner,MTL,D,all,4,3374,0,0
Jesper Boqvist,N.J,C,all,35,22994,4,4
T.J. Oshie,WSH,R,all,69,75430,49,26
Robert Hagg,PHI,D,all,49,45526,13,3
Antti Suomela,S.J,C,all,20,11596,6,1
Ryan Suter,MIN,D,all,69,101856,46,8
Dustin Brown,L.A,R,all,66,72769,35,17
Colin Wilson,COL,C,all,9,6817,4,0
Conor Timmins,COL,D,all,2,1249,0,0
Jack Roslovic,WPG,C,all,71,63513,29,12
David Krejci,BOS,C,all,61,62650,43,13
Ryan Hartman,MIN,R,all,69,50645,20,9
Ryan Reaves,VGK,R,all,71,43104,15,8
Jay Beagle,VAN,C,all,55,41063,8,2
Keith Yandle,FLA,D,all,68,80514,44,5
Martin Kaut,COL,R,all,9,5474,3,2
Brandon Saad,CHI,L,all,58,58178,33,21
Nick Leddy,NYI,D,all,60,76103,21,3
Connor Carrick,N.J,D,all,29,25073,5,1
Kyle Clifford,TOR,L,all,69,46341,17,7
Kevin Gravel,TOR,D,all,3,1996,0,0
Kyle Connor,WPG,L,all,71,89790,73,38
Andrew Shaw,CHI,C,all,26,22516,10,3
Connor Bunnaman,PHI,C,all,21,11531,2,1
Kevin Labanc,S.J,R,all,70,67546,33,14
William Karlsson,VGK,C,all,63,71299,46,15
Alex Killorn,T.B,L,all,68,72627,48,26
Joonas Donskoi,COL,R,all,65,62924,33,16
Ethan Bear,EDM,D,all,71,93106,21,5
J.T. Compher,COL,L,all,67,67054,31,11
Josh Morrissey,WPG,D,all,65,88775,30,5
Marcus Foligno,MIN,L,all,59,51581,24,11
James van Riemsdyk,PHI,L,all,66,58628,39,18
Alex DeBrincat,CHI,L,all,70,73353,43,18
Brian Boyle,FLA,C,all,38,28071,13,5
Bryan Rust,PIT,R,all,55,65162,55,27
Noah Dobson,NYI,D,all,34,27040,7,1
Michael Dal Colle,NYI,L,all,53,37645,10,4
Dmitry Kulikov,WPG,D,all,51,61269,10,2
Patrick Brown,VGK,C,all,1,604,1,1
Matt Martin,NYI,L,all,55,34236,8,5
Tim Gettinger,NYR,L,all,2,1006,1,0
Luke Kunin,MIN,C,all,63,58382,31,15
Philippe Myers,PHI,D,all,50,51008,16,4
Tyler Toffoli,VAN,R,all,68,68581,43,24
Devin Shore,ANA,C,all,46,31604,11,5
Vladimir Sobotka,BUF,C,all,16,13732,3,1
Leon Draisaitl,EDM,C,all,71,96187,109,43
Melker Karlsson,S.J,C,all,61,44932,12,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
