playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8467371,2011,Mike Ribeiro,DAL,C,all,74,89011,1667,49.24,0.49,0.47,0.51,0.47,0.5,0.47,142,140.21,13.15,9.61,30.13,4.63,77.59,59.88,12.76,13.13,12.75,25,20,142,53,52,247,63,18,7,3,24,2,65,79,124,177,18,36,341,113,39,64,146,40,9,4.74,4.97,3.45,6,6,6,245.51,195,194,22,2.08,1.53,2.24,12.99,12.92,12.7,1667,286,157,283,941,246,297,308,816,341,467,180928,36,28,14,46,729.91,62.83,60.6,62.67,60.47,724,308,379,1411,76,40,9,814,168,50,22.76,21,19.08,28,27,21,1407.15,1032,1029.01,11.23,10.63,10.63,63.43,63.25,62.25,723.48,65.32,62.72,65.56,62.98,741,272,319,1332,60,44,7,770,180,63,21.53,21.61,22.19,15,26,19,1342.91,1013,1018.94,10.08,10.47,11.22,64.19,64.58,63.76,108.34,120.81,2611,2993,0,0,0,0,0,0
8467371,2011,Mike Ribeiro,DAL,C,5on5,74,68358,1305,49.24,0.45,0.5,0.48,0.51,0.47,0.51,174,112.14,9.82,7.49,24.63,3.65,61.69,47.72,9.51,9.79,9.49,20,10,117,38,43,198,42,12,6,2,22,2,58,55,105,143,14,28,252,97,30,46,119,30,6,4.08,3.66,2.07,5,3,4,196.5,155,154,18,1.54,1.51,1.62,9.74,9.67,9.5,1305,179,117,244,765,198,250,235,622,252,336,144841,28,24,12,40,526.58,38.04,37.14,37.86,37,524,219,270,1013,48,24,6,604,119,20,17.16,14.84,6.04,22,17,9,1009.15,743,740.01,6.79,5.54,5.54,39.28,39.11,38.68,592.59,45.77,44.37,46.01,44.64,612,219,271,1102,44,35,6,645,148,38,17.91,17.84,10.02,13,22,9,1112.9,831,836.94,7.68,7.53,8.65,44.8,45.19,44.7,78.73,78.67,2218,2168,0.75,2.42,32,55,24,43
8467371,2011,Mike Ribeiro,DAL,C,4on5,74,3981,121,44.57,0.12,0.1,0.15,0.12,0.17,0.14,354,2.92,0.07,0.07,0.32,0.08,0.87,2.6,0.07,0.07,0.07,0,0,3,1,1,5,0,0,0,0,0,0,0,4,3,4,0,0,14,0,7,6,4,0,0,0.07,0,0,0,0,0,5,4,4,3,0.02,0,0,0.08,0.08,0.08,121,1,18,16,86,14,17,18,72,14,59,18631,0,2,1,0,9.56,0.76,0.76,0.76,0.76,11,3,2,16,0,0,0,12,1,1,0.34,0.1,0.32,0,0,0,16,14,14,0.1,0,0,0.86,0.86,0.86,50.45,5.81,4.92,5.81,4.92,50,18,21,89,6,7,1,46,15,7,1.04,1.79,2.98,1,3,2,89,68,68,1.16,2.22,1.85,5.12,5.12,4.98,3.1,28.91,79,555,0,0.25,0,2,0,2
8467371,2011,Mike Ribeiro,DAL,C,5on4,74,12114,153,46.96,0.9,0.87,0.86,0.82,0.84,0.81,164,14.31,1.41,1.23,3.16,0.56,8.87,4.79,1.34,1.41,1.34,5,8,10,10,6,26,15,2,1,1,2,0,4,11,8,18,3,6,48,10,1,9,14,4,2,0.27,0.55,0.59,0,1,1,26,20,20,0,0.31,0.02,0.62,1.1,1.1,1.06,153,92,1,16,44,25,16,38,74,48,17,9175,6,0,0,3,134.96,15.8,14.64,15.8,14.64,127,65,77,269,17,13,3,142,29,21,3.39,3.53,8.89,5,4,8,269,192,192,3.11,4.06,4.06,14.87,14.87,14.43,24.47,1.7,1.7,1.7,1.7,28,8,9,45,2,0,0,30,5,1,0.96,0.54,0.2,1,1,0,45,36,36,0.23,0,0,1.93,1.93,1.93,15.14,2.34,207,44,0,0.1,1,4,0,4
8475772,2011,Riley Sheahan,DET,C,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475772,2011,Riley Sheahan,DET,C,all,1,363,9,0.07,0.65,0.46,0.44,0.52,0.6,0.52,12,2.37,0.12,0.12,0.58,0.07,1.23,0.88,0.12,0.11,0.11,0,0,3,0,0,3,0,0,0,0,0,1,0,2,3,3,1,4,0,1,0,0,3,0,0,0.12,0,0,0,0,0,2.77,3,2.77,0,0.02,0,0,0.14,0.13,0.13,9,1,2,2,4,1,3,0,5,0,0,3537,4,0,0,1,2.37,0.12,0.12,0.11,0.11,3,0,1,4,0,0,0,3,0,0,0.12,0,0,0,0,0,3.74,3,2.77,0.02,0,0,0.14,0.13,0.13,1.37,0.06,0.06,0.07,0.07,0,2,3,5,0,0,0,2,0,0,0.06,0,0,0,0,0,5.5,2,2.18,0.01,0,0,0.08,0.08,0.08,2.54,3.03,51,47,0,0,0,0,0,0
8475772,2011,Riley Sheahan,DET,C,5on5,1,363,9,0.07,0.65,0.6,0.44,0.53,0.6,0.53,12,2.37,0.12,0.12,0.58,0.07,1.23,0.88,0.12,0.11,0.11,0,0,3,0,0,3,0,0,0,0,0,1,0,2,3,3,1,4,0,1,0,0,3,0,0,0.12,0,0,0,0,0,2.77,3,2.77,0,0.02,0,0,0.14,0.13,0.13,9,1,2,2,4,1,3,0,5,0,0,2648,4,0,0,1,2.37,0.12,0.12,0.11,0.11,3,0,1,4,0,0,0,3,0,0,0.12,0,0,0,0,0,3.74,3,2.77,0.02,0,0,0.14,0.13,0.13,1.37,0.06,0.06,0.07,0.07,0,2,3,5,0,0,0,2,0,0,0.06,0,0,0,0,0,5.5,2,2.18,0.01,0,0,0.08,0.08,0.08,1.48,0.99,34,30,0,0,0,0,0,0
8475772,2011,Riley Sheahan,DET,C,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475772,2011,Riley Sheahan,DET,C,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469770,2011,Dennis Wideman,WSH,D,other,82,3719,68,31.48,0.51,0.36,0.61,0.34,0.64,0.35,149,14.12,2.56,0.86,2.55,0.46,8.89,4.66,2.25,2.56,2.25,3,1,13,7,2,22,7,3,0,0,4,0,9,4,10,17,0,0,0,7,1,1,15,1,4,0.49,0.11,1.96,1,0,2,22,20,20,1,0.3,0,0,2.86,2.86,2.52,68,13,11,15,29,8,10,15,35,0,0,5249,0,0,0,7,60.43,9.24,8.81,9.24,8.81,58,26,11,95,12,3,1,60,9,15,2.28,1.19,5.77,5,0,7,95,84,84,1.52,0.66,0.73,10.03,10.03,9.59,33.12,8.97,8.67,8.97,8.67,35,12,15,62,8,5,1,21,13,13,0.65,1.69,6.63,0,2,6,62,47,47,0.56,2.12,2.12,7.41,7.41,7.39,6.33,11.04,71,135,0.48,0.05,4,1,4,1
8469770,2011,Dennis Wideman,WSH,D,all,82,117572,2249,45.02,0.5,0.46,0.51,0.46,0.51,0.47,148,180.16,10.06,11.19,42.55,5.71,111.07,84.42,9.58,10.01,9.54,19,16,175,90,105,370,46,11,13,0,53,5,87,96,164,254,24,46,0,113,30,68,246,10,9,4.99,1.19,3.88,6,0,5,367.15,265,263.56,58,2.58,2.39,0.13,12.51,12.45,11.94,2249,333,301,410,1205,228,323,370,1328,0,0,181577,46,18,9,132,981.46,81.27,79.2,80.94,78.89,978,397,477,1852,94,59,9,1064,249,62,28.52,30.03,22.71,41,26,27,1839.13,1375,1368.83,15.6,10.54,11.09,85.78,85.58,83.94,951.57,81.72,79.06,82.1,79.41,955,369,446,1770,86,70,17,1014,228,82,27.56,26.93,27.23,27,29,30,1779.18,1324,1328.65,13.78,16.99,17.15,78.35,78.63,77.04,110.63,128.21,2529,2969,0,0,0,0,0,0
8469770,2011,Dennis Wideman,WSH,D,5on5,82,89125,1785,45.02,0.49,0.5,0.49,0.49,0.49,0.49,207,114.84,4.02,6.04,28.73,3.71,67.78,57.72,3.97,3.97,3.92,9,6,111,57,68,236,19,4,8,0,33,3,56,64,107,164,22,44,0,87,18,51,160,8,0,3.04,0.98,0,4,0,0,233.15,168,166.56,47,1.2,2.03,0.08,5.15,5.09,5.02,1785,190,202,357,1036,195,263,289,1038,0,0,152225,44,16,8,95,693.88,51.07,49.85,50.73,49.55,697,270,350,1317,52,45,7,752,187,28,20.35,22.56,8.15,27,19,6,1304.13,967,960.83,9,8.76,9.32,50.75,50.55,49.77,739.47,54.2,52.73,54.57,53.09,744,281,333,1358,57,50,12,819,159,47,22.63,18.8,12.77,23,19,15,1367.18,1025,1029.65,9.67,10.56,10.72,53.15,53.43,52.64,87.14,85.66,2192,2312,4.79,0.75,120,29,88,25
8469770,2011,Dennis Wideman,WSH,D,4on5,82,9442,218,40.4,0.07,0.1,0.09,0.11,0.09,0.12,246,2.28,0.05,0.07,0.25,0.07,0.48,4.08,0.05,0.05,0.05,0,0,3,2,0,5,0,0,0,0,0,0,1,4,3,5,0,0,0,12,2,7,5,0,0,0.05,0,0,0,0,0,5,5,5,7,0.02,0,0,0.06,0.06,0.06,218,2,81,16,119,4,37,36,141,0,0,15213,0,0,0,2,13.17,1.03,1.03,1.03,1.03,14,5,6,25,1,0,0,15,3,1,0.31,0.41,0.3,0,0,1,25,19,19,0.13,0,0,1.15,1.15,1.15,127.67,12.89,12.03,12.89,12.03,125,58,85,268,15,11,4,134,35,14,3.21,3.97,5.71,4,4,7,268,183,183,2.91,3.45,3.45,12.35,12.35,11.58,2.68,23.23,49,414,0.21,0,2,0,2,0
8469770,2011,Dennis Wideman,WSH,D,5on4,82,15286,178,42.65,0.8,0.82,0.87,0.83,0.85,0.82,107,48.92,3.43,4.22,11.01,1.47,33.91,17.96,3.33,3.43,3.33,5,9,48,24,35,107,18,4,5,0,16,2,21,24,44,68,2,2,0,7,9,9,66,1,5,1.41,0.1,1.92,1,0,3,107,72,72,3,1.06,0.35,0.05,4.43,4.43,4.33,178,128,7,22,21,21,13,30,114,0,0,7625,2,2,1,26,207.38,19.37,18.94,19.37,18.94,203,93,107,403,27,11,1,230,48,18,5.3,5.58,8.48,8,6,13,403,296,296,4.86,1.11,1.04,23.19,23.19,22.77,40.51,4.92,4.88,4.92,4.88,41,13,6,60,4,4,0,29,17,8,0.77,2.03,2.12,0,2,2,60,54,54,0.5,0.86,0.86,4.56,4.56,4.54,13.04,2.85,191,38,0.3,0.06,11,3,7,2
8473492,2011,Matt Beleskey,ANA,L,other,70,471,10,4.86,0.6,0.55,0.5,0.55,0.5,0.55,111,0.88,0.13,0.1,0.1,0.02,0.51,0.13,0.13,0.13,0.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13,0,0,0,0,1,1,1,0,0.03,0,0,0.16,0.16,0.15,10,1,0,4,5,4,3,0,3,0,0,2787,0,0,0,0,2.88,0.26,0.25,0.26,0.25,3,1,0,4,0,0,0,3,1,0,0.13,0.13,0,0,0,0,4,4,4,0.07,0,0,0.33,0.33,0.31,2.44,0.17,0.17,0.17,0.17,2,2,0,4,0,0,0,4,0,0,0.17,0,0,0,0,0,4,4,4,0.06,0,0,0.23,0.23,0.23,4.81,3.92,54,44,0,0.03,0,1,0,1
8473492,2011,Matt Beleskey,ANA,L,all,70,43113,937,11.34,0.44,0.48,0.47,0.49,0.47,0.5,676,77.57,5.57,4.82,17.58,2.61,44.73,35.7,5.49,5.53,5.46,6,5,75,36,45,156,15,4,4,1,15,3,48,37,71,107,24,72,11,104,10,10,91,18,2,2.66,2.31,0.6,2,1,1,154.9,111,109.52,2,0.99,0.35,0.32,6.24,6.19,6.13,937,119,76,162,580,164,143,136,494,11,15,212526,72,68,22,20,315.35,20.61,20.27,20.47,20.15,309,134,151,594,25,14,3,366,67,10,9.84,7.87,2.91,14,6,5,586.68,443,436.59,4.02,2.08,2.07,22.56,22.42,22.17,360.52,25.72,25.13,26.12,25.52,364,143,161,668,26,31,4,413,74,20,11.32,9.17,5.24,13,10,3,680.62,507,515.53,4.88,5.09,5.54,25.06,25.37,24.99,146.5,156.89,3162,3251,0,0,0,0,0,0
8473492,2011,Matt Beleskey,ANA,L,5on5,70,41367,895,11.34,0.43,0.49,0.46,0.49,0.46,0.49,609,76.23,5.43,4.65,17.39,2.55,43.82,35.17,5.36,5.39,5.32,5,5,75,34,44,153,14,4,4,1,15,3,47,36,71,105,23,70,11,102,10,10,90,17,2,2.65,2.17,0.6,2,1,1,151.9,109,107.52,2,0.94,0.35,0.32,6.05,6.01,5.95,895,105,74,157,559,157,137,133,468,11,13,161765,70,68,22,20,303.93,19.56,19.24,19.43,19.1,300,126,144,570,24,14,3,353,65,8,9.6,7.64,2.32,14,6,4,562.68,426,419.59,3.75,2.08,2.07,21.25,21.1,20.87,356.9,25.42,24.82,25.82,25.22,362,139,161,662,26,31,4,407,74,20,11.01,9.17,5.24,13,10,3,674.62,501,509.53,4.81,5.09,5.54,24.69,25,24.62,91.38,95.56,2272,2365,1.08,1.36,28,37,25,29
8473492,2011,Matt Beleskey,ANA,L,4on5,70,128,4,0.42,0,0.08,0,0.16,0,0.13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,4,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1.31,5,27,0,0,0,0,0,0
8473492,2011,Matt Beleskey,ANA,L,5on4,70,1147,28,0.54,0.86,0.87,0.91,0.91,0.87,0.89,138,0.46,0.01,0.07,0.09,0.04,0.41,0.39,0.01,0.01,0.01,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0.01,0,0,0,0,0,2,1,1,0,0.02,0,0,0.03,0.03,0.03,28,12,2,1,13,3,3,3,19,0,2,6623,2,0,0,0,8.54,0.79,0.79,0.79,0.79,6,7,7,20,1,0,0,10,1,2,0.11,0.09,0.59,0,0,1,20,13,13,0.2,0,0,0.99,0.99,0.99,1.17,0.13,0.13,0.13,0.13,0,2,0,2,0,0,0,2,0,0,0.13,0,0,0,0,0,2,2,2,0.01,0,0,0.14,0.14,0.14,7.41,1.07,177,18,0,0,0,0,0,0
8470018,2011,Matt Ellis,BUF,L,other,60,197,4,2.88,0.33,0.31,0.2,0.47,0.25,0.42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,1,1,0,0,3,0,1,2312,0,0,0,1,0.72,0.18,0.18,0.18,0.18,1,0,1,2,0,0,0,0,1,0,0,0.18,0,0,0,0,2,1,1,0.02,0,0,0.2,0.2,0.2,1.8,0.37,0.37,0.37,0.37,1,2,5,8,0,0,0,1,2,0,0.02,0.35,0,0,0,0,8,3,3,0.02,0,0,0.39,0.39,0.39,2.1,4.64,47,52,0,0.54,0,1,0,1
8470018,2011,Matt Ellis,BUF,L,all,60,34986,829,12.08,0.48,0.46,0.48,0.49,0.48,0.48,635,81.37,6.18,5.56,18.35,2.49,44.19,36.23,6.07,6.22,6.11,1,4,85,28,27,140,8,3,4,1,20,3,39,44,82,110,6,15,117,34,22,7,90,17,6,2.69,1.88,1.61,1,1,1,139.85,113,113.36,5,1.16,1.07,1.07,6.26,6.27,6.23,829,85,117,136,491,136,117,104,472,117,127,185477,15,13,5,17,260.11,18.24,17.89,18.35,18,269,93,122,484,15,14,3,294,51,17,7.84,6.06,4.34,7,5,3,483.06,362,361.06,3.51,3.01,3.34,18.4,18.49,18.35,276.95,19.87,19.45,19.85,19.43,260,130,124,514,20,9,2,313,63,14,8.28,7.74,3.85,9,6,5,513.02,390,390.19,3.62,1.84,2.11,21.38,21.4,21.15,122.81,144.76,2721,2857,0,0,0,0,0,0
8470018,2011,Matt Ellis,BUF,L,5on5,60,33563,781,12.08,0.5,0.44,0.5,0.48,0.5,0.47,601,80.61,6.07,5.51,18.25,2.47,43.96,35.74,5.96,6.11,6,1,4,84,28,26,138,8,3,4,1,20,3,39,43,81,109,5,13,107,33,22,7,90,16,6,2.69,1.77,1.61,1,1,1,137.85,112,112.36,5,1.14,1.07,1.07,6.14,6.15,6.11,781,85,101,130,465,135,110,97,439,107,116,143859,13,13,5,13,256.47,17.92,17.57,18.03,17.68,263,93,121,477,15,14,3,290,49,17,7.81,5.77,4.34,7,5,3,476.06,356,355.06,3.46,3.01,3.34,18.03,18.12,17.98,257.49,18.14,17.75,18.12,17.74,243,118,108,469,18,9,2,291,57,13,7.68,6.91,3.55,9,5,4,468.02,361,361.19,3.22,1.84,2.11,19.25,19.27,19.07,75.7,95.22,1966,2159,0.59,1.21,20,31,16,22
8470018,2011,Matt Ellis,BUF,L,4on5,60,1107,34,1.72,0.09,0.04,0.1,0.06,0.14,0.07,116,0.76,0.11,0.06,0.1,0.02,0.23,0.49,0.11,0.11,0.11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,10,1,0,0,0,1,0,0,0.11,0,0,0,0,1,1,1,0,0.01,0,0,0.12,0.12,0.12,34,0,13,2,19,0,6,6,22,10,1,5958,0,0,0,0,2.14,0.13,0.13,0.13,0.13,4,0,0,4,0,0,0,3,1,0,0.02,0.11,0,0,0,0,4,4,4,0.02,0,0,0.15,0.15,0.15,16.91,1.29,1.27,1.29,1.27,15,10,11,36,2,0,0,20,4,1,0.51,0.49,0.3,0,1,1,36,25,25,0.37,0,0,1.65,1.65,1.62,0.65,15.39,12,184,0,0,0,0,0,0
8470018,2011,Matt Ellis,BUF,L,5on4,60,119,10,0.77,1,0.86,1,0.87,1,0.85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,6,0,1,1,8,0,2,3700,2,0,0,0,0.78,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0.8,92,14,0,0,0,0,0,0
8466138,2011,Joe Thornton,S.J,C,other,82,4733,88,68.46,0.5,0.42,0.68,0.38,0.68,0.41,190,7.35,2.03,0.64,1.18,0.26,3.67,2.23,1.75,2.03,1.75,3,7,7,3,8,18,12,2,2,0,1,0,2,3,5,8,2,7,51,0,3,5,3,3,4,0.06,0.29,1.68,0,0,2,18,10,10,2,0.19,0.66,0.66,1.57,1.57,1.48,88,18,12,8,50,10,4,17,57,51,28,5195,7,5,1,2,90.14,13.2,12.1,13.2,12.1,87,44,49,180,13,6,0,81,34,16,2.53,4.44,6.23,1,7,5,180,131,131,2.14,1.66,2.09,13.25,13.25,12.3,44.3,13.02,12.17,13.02,12.17,41,22,21,84,10,1,1,28,18,17,1.01,2.34,9.66,0,3,7,84,63,63,0.76,0.77,0.77,13,13,12.74,8.3,11.37,96,156,0.01,0,1,1,1,0
8466138,2011,Joe Thornton,S.J,C,all,82,100706,2217,83.36,0.61,0.5,0.61,0.49,0.61,0.5,195,154,17.74,11.37,33.55,5.15,80.45,60.74,16.87,17.72,16.86,29,30,156,53,50,259,77,18,18,3,39,3,68,63,138,191,14,31,557,42,96,95,143,43,23,4.32,5.54,7.88,7,4,7,259.9,209,209.12,29,2.59,4.49,5.38,14.94,14.94,14.61,2217,406,306,345,1160,305,234,336,1342,557,436,200371,31,65,29,26,1079.47,101.7,97.26,101.77,97.32,1069,457,546,2072,100,91,24,1167,254,105,32.19,31.67,37.83,23,33,44,2070.95,1526,1525.42,18.11,23.43,24.69,95.12,95.08,92.18,692.98,64.94,62.95,65.45,63.44,701,277,352,1330,54,31,9,748,169,61,20.33,20.44,24.17,17,18,19,1335.6,978,984.23,9.85,9.21,10.23,64.56,65.04,64.18,133.51,133.31,3090,3258,0,0,0,0,0,0
8466138,2011,Joe Thornton,S.J,C,5on5,82,75226,1713,83.36,0.58,0.53,0.56,0.5,0.56,0.52,278,110.62,10.29,7.16,25.58,3.59,55.17,45.19,9.9,10.27,9.89,17,15,115,32,31,178,44,12,10,2,28,3,46,48,103,135,8,16,373,38,77,76,107,28,12,3.37,3.72,3.2,6,3,3,178.9,147,147.12,26,1.5,2,2.74,9.04,9.04,8.88,1713,225,221,289,978,243,187,241,1042,373,298,169307,16,58,27,23,699.69,56.72,54.85,56.79,54.91,702,277,349,1328,54,59,16,766,157,56,21.93,19.37,15.41,16,19,19,1326.95,979,978.42,9.42,12.9,13.7,52.43,52.39,51.57,543.39,41.07,40.15,41.59,40.65,552,212,289,1053,35,22,4,605,127,32,16.76,15.3,9.02,16,13,6,1058.6,764,770.23,7.08,5.03,6.05,42.1,42.57,42.1,101.48,91.77,2605,2607,2.11,3.06,60,77,51,60
8466138,2011,Joe Thornton,S.J,C,4on5,82,4891,156,66.44,0.03,0.09,0.1,0.08,0.12,0.11,271,2.48,0.06,0.06,0.27,0.07,0.65,2.89,0.06,0.06,0.06,1,0,2,2,0,4,1,0,0,0,1,0,0,3,2,4,0,0,36,1,10,0,4,0,0,0.06,0,0,0,0,0,4,4,4,0,0.01,0,0,0.07,0.07,0.07,156,2,70,12,72,10,24,18,104,36,69,13773,0,2,1,0,9.54,0.3,0.3,0.3,0.3,6,8,2,16,1,0,0,13,1,0,0.21,0.09,0,0,1,0,16,14,14,0.06,0,0,0.36,0.36,0.36,74.14,8.61,8.38,8.61,8.38,69,35,34,138,7,8,4,78,16,10,1.8,1.89,4.91,0,1,6,138,104,104,1.72,3.41,3.41,6.92,6.92,6.81,2.1,22.34,35,390,0,0,0,1,0,1
