playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471390,2012,Mike Santorelli,WPG,C,5on4,34,494,15,1.06,0.97,0.76,0.83,0.86,0.89,0.84,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,1,10,1,1,1,12,3,0,3358,0,0,0,0,6.4,0.96,0.91,0.96,0.91,7,1,2,10,2,2,1,5,1,2,0.17,0.13,0.66,0,0,2,10,8,8,0.17,0.31,0.31,0.82,0.82,0.8,0.66,0.03,0.03,0.03,0.03,0,1,1,2,0,0,0,1,0,0,0.03,0,0,0,0,0,2,1,1,0.01,0,0,0.04,0.04,0.04,2.93,0.95,75,12,0,0,0,0,0,0
8476177,2012,Matt Read,PHI,R,other,42,1468,29,18.02,0.44,0.5,0.51,0.45,0.54,0.5,130,3.17,0.45,0.29,0.62,0.11,1.79,0.74,0.43,0.45,0.43,1,1,3,1,1,5,3,1,0,0,0,0,3,0,2,3,0,0,1,2,2,1,2,1,1,0.08,0.11,0.26,1,0,0,5,4,4,0,0.07,0,0.26,0.26,0.26,0.26,29,4,7,6,12,4,0,7,18,1,2,3772,0,0,0,1,18.6,2.41,2.24,2.41,2.24,18,8,10,36,4,1,0,21,3,2,0.81,0.39,1.21,2,1,1,36,26,26,0.36,0.26,0.26,2.51,2.51,2.33,16.11,3.03,2.97,3.03,2.97,13,9,13,35,1,1,0,13,4,5,0.43,0.54,2.07,0,0,1,35,22,22,0.27,0.47,0.47,2.83,2.83,2.8,7.22,7.12,67,83,0.02,0,1,0,1,0
8476177,2012,Matt Read,PHI,R,all,42,45404,922,20.9,0.48,0.5,0.48,0.48,0.49,0.48,155,76.78,9.98,5.46,14.83,2.36,38.56,31.81,9.76,10.14,9.91,7,6,72,31,16,119,24,11,6,2,18,2,33,33,61,92,1,2,14,49,17,16,61,30,12,2.37,3.57,4.05,2,2,7,120.5,103,104.68,11,1.18,0.85,1.68,9.48,9.67,9.61,922,129,106,187,500,142,161,156,463,14,34,107050,2,16,8,32,349.62,31.9,31.08,32.36,31.54,346,139,163,648,36,22,5,363,96,26,10.83,12.14,8.93,10,11,15,653.62,485,491.36,5.3,4.18,4.79,32.4,32.88,32.36,365.99,34.78,33.6,34.81,33.64,348,159,189,696,30,28,6,381,87,39,12.53,10.26,11.97,12,5,13,694.44,507,504.58,5.49,6.24,6.49,33.77,33.76,33.14,82.92,82.7,1572,1735,0,0,0,0,0,0
8476177,2012,Matt Read,PHI,R,5on5,42,34387,679,20.9,0.47,0.48,0.47,0.46,0.48,0.47,171,66.92,7.63,4.85,13.32,2.03,34.96,26.21,7.47,7.79,7.63,5,5,60,29,13,102,19,9,6,2,15,1,30,28,51,80,1,2,10,45,12,10,54,27,8,2.19,3.27,2.18,1,2,6,103.5,89,90.68,10,1.02,0.85,0.97,7.68,7.87,7.81,679,101,86,156,336,111,129,120,319,10,27,83232,2,14,7,26,266.69,22.2,21.72,22.66,22.18,259,113,115,487,24,17,5,284,71,17,8.76,8.74,4.71,7,6,11,492.62,372,378.36,3.64,3.22,3.38,22.46,22.93,22.68,291.88,25.19,24.34,25.22,24.37,278,126,151,555,24,24,5,309,68,27,10.34,8,6.84,12,4,8,553.44,404,401.58,3.97,5.25,5.5,23.66,23.66,23.26,50.23,54.29,1166,1342,0.72,0.73,18,18,12,15
8476177,2012,Matt Read,PHI,R,4on5,42,4982,113,18.38,0.19,0.12,0.19,0.15,0.2,0.19,128,4.2,0.74,0.2,0.59,0.16,1.04,3.27,0.7,0.74,0.7,0,0,5,1,0,6,0,0,0,0,2,0,0,4,5,6,0,0,1,2,2,0,3,2,1,0.1,0.19,0.45,0,0,0,6,6,6,0,0.04,0,0.45,0.33,0.33,0.33,113,1,10,16,86,7,24,11,71,1,2,8888,0,2,1,2,13.33,1.4,1.36,1.4,1.36,14,4,3,21,0,0,0,12,4,2,0.3,0.42,0.68,0,0,0,21,18,18,0.12,0,0.45,1.07,1.07,1.07,51.26,5.95,5.69,5.95,5.69,50,21,21,92,4,3,1,54,10,7,1.62,1.27,3.07,0,0,4,92,71,71,1.17,0.53,0.53,6.59,6.59,6.4,1.92,13.49,41,224,0,0.17,0,1,0,1
8476177,2012,Matt Read,PHI,R,5on4,42,4567,101,20.36,0.93,0.86,0.91,0.87,0.89,0.87,235,2.49,1.16,0.12,0.3,0.06,0.77,1.59,1.16,1.16,1.16,1,0,4,0,2,6,2,1,0,0,1,1,0,1,3,3,0,0,2,0,1,5,2,0,2,0.01,0,1.16,0,0,1,6,4,4,1,0.04,0,0,1.21,1.21,1.21,101,23,3,9,66,20,8,18,55,2,3,8849,0,0,0,3,50.27,5.87,5.74,5.87,5.74,55,13,34,102,8,4,0,45,18,5,0.95,2.58,2.34,1,4,3,102,68,68,1.17,0.7,0.7,6.35,6.35,6.26,5.14,0.44,0.44,0.44,0.44,6,2,2,10,1,0,0,5,3,0,0.14,0.3,0,0,1,0,10,8,8,0.06,0,0,0.5,0.5,0.5,16.09,2.59,256,38,0.02,0,2,1,1,1
8475794,2012,Tyler Seguin,BOS,C,other,48,1930,32,35.92,0.7,0.44,0.71,0.51,0.69,0.5,135,8.44,3.28,0.65,0.98,0.25,3.75,2.09,3.22,3.28,3.22,2,0,10,1,2,13,5,3,1,1,1,0,4,2,7,8,0,0,1,3,4,1,2,4,5,0.15,0.41,2.73,0,0,3,13,11,11,1,0.18,0.23,0.23,3.24,3.24,3.19,32,9,4,2,17,5,4,6,17,1,1,3356,0,4,2,0,31.22,9.68,9.11,9.68,9.11,29,14,17,60,9,1,1,17,12,14,0.59,1.41,7.68,0,2,7,60,43,43,0.63,0.23,0.23,10.07,10.07,9.5,14.07,4.11,4.11,4.11,4.11,16,3,6,25,5,0,0,10,3,6,0.28,0.32,3.51,1,1,3,25,19,19,0.19,0,0,4.3,4.3,4.3,6.25,7.85,83,81,0,0.2,0,2,0,1
8475794,2012,Tyler Seguin,BOS,C,all,48,49004,963,50.72,0.65,0.47,0.63,0.5,0.63,0.49,240,165.49,16.29,10.64,36.4,5.29,91.14,66.25,15.88,16.44,16.02,8,8,161,65,63,289,32,16,9,3,35,4,77,85,145,210,8,16,22,25,18,30,165,45,16,5.66,5.05,5.58,3,6,7,294.07,226,229.79,7,2.32,1.65,2.79,15.81,15.98,15.66,963,157,84,197,525,140,116,175,532,22,23,126381,16,16,8,6,537.34,52.02,50.2,52.33,50.51,539,210,252,1001,52,28,8,552,147,50,16.42,17.57,18.02,12,19,21,1013.96,749,758.18,7.87,5.9,6.05,53.85,54.26,52.82,321.71,28.62,28.17,28.46,28.02,326,118,138,582,20,13,4,335,82,27,9.72,9.81,9.08,7,6,7,574.73,444,440.94,4.18,2.53,2.81,29.99,29.8,29.51,87.96,98.05,1928,1965,0,0,0,0,0,0
8475794,2012,Tyler Seguin,BOS,C,5on5,48,41110,838,50.72,0.6,0.5,0.6,0.52,0.6,0.51,204,130.25,11.26,8.1,29.49,4.17,70.64,54.33,11.04,11.41,11.18,6,6,128,50,49,227,22,10,7,2,29,2,62,68,118,168,5,10,18,21,13,25,132,36,10,4.54,4.14,2.59,2,5,3,232.07,178,181.79,4,1.68,1.39,2.56,10.38,10.54,10.4,838,104,79,184,471,124,104,158,452,18,16,101196,10,10,5,6,430.06,34.67,33.67,34.97,33.98,431,169,191,791,36,25,7,457,114,29,13.41,13.72,7.54,11,15,10,803.96,600,609.18,5.62,5.6,5.74,34.55,34.96,34.41,292.83,23.27,22.82,23.11,22.67,293,111,126,530,14,13,4,309,74,21,8.97,8.71,5.58,6,4,4,522.73,404,400.94,3.83,2.53,2.81,24.29,24.09,23.81,63.52,63.94,1603,1481,0.59,1.29,23,25,14,19
8475794,2012,Tyler Seguin,BOS,C,4on5,48,16,2,7.96,1,0.22,1,0.22,1,0.28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,1144,0,0,0,0,0.81,0.15,0.15,0.15,0.15,1,0,0,1,0,0,0,0,1,0,0,0.15,0,0,0,0,1,1,1,0.02,0,0,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,3.85,8,29,0,0,0,0,0,0
8475794,2012,Tyler Seguin,BOS,C,5on4,48,5948,91,46.89,0.86,0.87,0.86,0.87,0.84,0.88,148,23.75,1.55,1.77,5.28,0.77,15.54,8.09,1.43,1.55,1.43,0,2,21,12,11,44,5,3,1,0,4,2,10,13,18,30,2,4,3,1,0,3,27,5,1,0.78,0.51,0.27,1,1,1,44,33,33,2,0.42,0.03,0,1.98,1.98,1.84,91,44,1,11,35,11,8,11,61,3,0,5402,4,0,0,0,70.07,7.11,6.86,7.11,6.86,73,25,41,139,7,2,0,72,19,7,2.15,2.17,2.79,1,2,4,139,98,98,1.53,0.07,0.07,8.57,8.57,8.27,13.32,1.18,1.18,1.18,1.18,16,3,3,22,1,0,0,14,5,0,0.4,0.78,0,0,1,0,22,19,19,0.15,0,0,1.33,1.33,1.33,9.4,1.38,139,20,0.02,0.07,2,2,2,1
8475164,2012,Jakob Silfverberg,OTT,R,other,48,2030,40,21.44,0.71,0.58,0.64,0.49,0.63,0.48,167,4.66,0.46,0.26,1.14,0.16,2.16,1.82,0.42,0.46,0.42,0,0,5,1,3,9,0,0,2,0,1,0,2,1,5,6,0,0,0,0,0,0,4,1,1,0.13,0.12,0.21,0,0,0,9,6,6,0,0.07,0.54,0.21,0.32,0.32,0.29,40,10,5,4,21,7,3,6,24,0,1,5427,0,0,0,1,23,4.14,3.49,4.14,3.49,25,5,13,43,3,4,1,17,7,6,0.62,1.14,2.38,1,0,2,43,30,30,0.43,1.57,1.57,3,3,2.73,12.7,1.67,1.62,1.67,1.62,11,7,6,24,0,2,0,12,4,2,0.57,0.47,0.64,0,0,0,24,18,18,0.28,0.55,0.55,1.39,1.39,1.36,11.16,8.05,96,101,0,0.09,0,3,0,2
8475164,2012,Jakob Silfverberg,OTT,R,all,48,46739,1063,29.37,0.55,0.51,0.54,0.53,0.53,0.52,237,130.62,12.51,8.43,31.06,4.12,67.01,52.87,11.98,12.51,11.98,8,1,134,42,53,229,19,10,9,3,32,1,51,73,124,166,6,12,5,38,20,23,132,24,20,3.86,2.71,5.94,3,1,6,228.84,176,175.92,8,1.83,2.7,2.45,11.89,11.87,11.48,1063,191,98,188,586,184,150,171,558,5,8,129099,12,16,8,13,422.51,36.71,34.58,36.82,34.68,424,167,242,833,32,32,8,469,82,40,12.96,10.36,13.39,12,7,13,834.81,591,592.03,6.05,7.3,7.3,35.46,35.57,34.58,371.58,29.93,29.14,29.85,29.06,372,157,172,701,19,33,5,410,95,24,11.89,11.56,6.47,7,7,5,696.87,529,527.58,5.36,5.15,5.15,30.13,30.04,29.59,95.43,89.99,2175,1941,0,0,0,0,0,0
8475164,2012,Jakob Silfverberg,OTT,R,5on5,48,36875,832,29.37,0.51,0.53,0.53,0.54,0.52,0.53,265,106.02,9.11,6.61,26.27,3.32,55.45,42.26,8.83,9.1,8.83,7,1,109,34,43,186,15,7,5,3,27,1,42,61,102,136,5,10,4,34,18,16,110,19,14,3.21,2.03,3.87,2,1,4,185.84,143,142.92,8,1.36,1.11,2.24,8.23,8.2,8.09,832,142,76,169,445,155,126,138,413,4,5,100313,10,14,7,10,326.24,24.05,23.5,24.16,23.61,325,132,194,651,22,24,7,373,60,24,10.36,7.13,6.56,8,7,7,652.8,457,458.03,4.11,4.65,4.65,23.51,23.62,23.27,300.19,22.67,22.05,22.59,21.98,298,128,151,577,15,25,4,336,73,17,9.65,8.65,4.36,6,5,4,572.87,426,424.58,3.99,3.78,3.78,22.88,22.79,22.44,65.27,57.02,1686,1440,0.7,0.91,23,22,14,18
8475164,2012,Jakob Silfverberg,OTT,R,4on5,48,3085,90,25.38,0.2,0.06,0.21,0.12,0.23,0.13,200,5.08,0.63,0.28,0.6,0.14,1.36,4,0.63,0.63,0.63,0,0,5,2,0,7,1,1,0,0,0,0,2,4,4,6,0,0,1,1,2,1,4,2,1,0.13,0.28,0.22,0,0,1,7,7,7,0,0.06,0,0,0.69,0.69,0.69,90,0,14,5,71,7,14,9,60,1,1,10496,0,0,0,0,11.3,1.02,1,1.02,1,13,4,2,19,1,0,0,12,4,1,0.25,0.55,0.22,0,0,1,19,17,17,0.12,0,0,1.15,1.15,1.12,39.71,4,3.91,4,3.91,42,15,13,70,2,4,0,40,13,4,1.04,1.73,1.23,1,0,1,70,57,57,0.85,0.64,0.64,4.21,4.21,4.16,1.28,18.69,37,269,0,0.04,0,1,0,1
8475164,2012,Jakob Silfverberg,OTT,R,5on4,48,4749,101,26.53,0.89,0.88,0.86,0.9,0.83,0.88,200,14.1,2.3,1.26,2.8,0.49,7.71,4.44,2.08,2.3,2.08,1,0,14,5,6,25,3,2,2,0,4,0,4,7,12,17,1,2,0,3,0,6,13,2,4,0.37,0.29,1.65,1,0,1,25,19,19,0,0.33,1.04,0,2.64,2.64,2.4,101,39,3,10,49,15,7,18,61,0,1,9060,2,2,1,1,60.54,7.42,6.51,7.42,6.51,59,26,31,116,6,4,0,65,11,9,1.66,1.54,4.22,3,0,3,116,85,85,1.38,1.07,1.07,7.72,7.72,7.38,11.69,0.96,0.96,0.96,0.96,13,5,1,19,1,1,0,15,2,1,0.38,0.34,0.24,0,1,0,19,18,18,0.13,0.03,0.03,1.05,1.05,1.05,12.88,1.71,282,33,0.12,0.09,2,1,2,1
8475788,2012,Alexander Burmistrov,WPG,C,other,44,467,7,9.21,0.52,0.51,0.4,0.47,0.36,0.48,117,0.82,0.17,0.06,0.08,0.02,0.55,0.13,0.16,0.17,0.16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.17,0,0,0,0,1,1,1,0,0.02,0,0,0.18,0.18,0.17,7,2,2,0,3,1,2,0,4,0,2,2358,0,0,0,0,3.69,0.67,0.61,0.67,0.61,5,0,3,8,0,0,0,2,2,1,0.08,0.34,0.25,0,0,0,8,5,5,0.09,0,0,0.76,0.76,0.7,6.05,0.62,0.61,0.62,0.61,4,5,3,12,0,0,0,5,4,0,0.11,0.51,0,0,0,0,12,9,9,0.11,0,0,0.72,0.72,0.71,7.48,7.2,56,63,0,0,1,0,0,0
8475788,2012,Alexander Burmistrov,WPG,C,all,44,41289,839,13.91,0.46,0.5,0.51,0.5,0.49,0.5,273,58.81,5.69,3.97,13.2,1.89,31.47,24.77,5.58,5.69,5.57,3,3,55,26,32,113,10,4,2,1,13,3,27,32,51,77,7,14,142,106,22,17,62,14,5,2.25,2.02,1.41,1,2,1,112.58,81,80.85,13,0.84,0.71,1.07,5.46,5.45,5.36,839,93,75,138,533,140,126,119,454,142,159,119056,14,26,13,16,303.09,23.09,22.35,23.1,22.35,296,132,169,597,18,17,3,347,62,19,9.79,7.79,5.52,7,7,4,594.31,428,428.34,4.09,3.52,3.7,23.49,23.43,22.96,317.84,26.6,25.9,26.83,26.13,307,135,142,584,22,19,3,343,77,22,10.32,9.31,6.96,10,6,6,587.3,442,443.36,4.66,4.02,4.37,26.89,27.13,26.77,87.44,86.46,1891,1899,0,0,0,0,0,0
8475788,2012,Alexander Burmistrov,WPG,C,5on5,44,34412,667,13.91,0.47,0.49,0.52,0.49,0.5,0.49,265,52.69,4.58,3.45,12.23,1.69,28.61,22.42,4.5,4.58,4.49,3,3,50,23,31,104,10,4,2,1,12,3,24,28,46,69,5,10,120,93,19,14,60,9,4,2.17,1.3,1.12,1,2,1,103.58,73,72.85,11,0.71,0.71,1.07,4.22,4.21,4.16,667,71,53,125,418,120,97,97,353,120,128,96677,10,22,11,12,257.52,18.85,18.26,18.85,18.25,246,118,145,509,17,16,3,298,51,15,8.24,6.37,4.23,7,7,3,506.31,364,364.34,3.24,3.45,3.63,18.46,18.4,18.12,264.96,21.15,20.57,21.38,20.79,254,113,112,479,17,18,3,289,61,17,8.88,7.45,4.83,8,5,4,482.3,367,368.36,3.52,3.96,4.31,20.36,20.6,20.38,60.5,61.75,1488,1568,1,0.66,31,24,22,15
8475788,2012,Alexander Burmistrov,WPG,C,4on5,44,4022,99,11.89,0.17,0.15,0.19,0.14,0.23,0.15,129,1.58,0.28,0.1,0.16,0.05,0.44,0.97,0.28,0.28,0.28,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,2,1,2,15,7,3,2,0,2,0,0,0.28,0,0,0,0,2,2,2,2,0.02,0,0,0.3,0.3,0.3,99,1,19,8,71,5,19,12,63,15,3,7548,2,2,1,0,12.76,0.93,0.93,0.93,0.93,15,3,3,21,0,0,0,12,6,0,0.26,0.67,0,0,0,0,21,18,18,0.15,0,0,1.07,1.07,1.07,43.33,4.67,4.56,4.67,4.56,47,14,26,87,5,1,0,44,12,5,1.17,1.36,2.14,2,1,2,87,61,61,0.99,0.06,0.06,5.59,5.59,5.47,1.92,11.32,30,183,0.17,0.01,3,1,3,1
8475788,2012,Alexander Burmistrov,WPG,C,5on4,44,2388,66,12.96,0.95,0.88,0.92,0.89,0.91,0.86,216,3.73,0.66,0.36,0.73,0.12,1.87,1.25,0.64,0.66,0.64,0,0,3,2,1,6,0,0,0,0,1,0,2,2,3,5,1,2,7,5,0,1,2,2,1,0.08,0.28,0.3,0,0,0,6,5,5,0,0.09,0,0,0.75,0.75,0.73,66,19,1,5,41,14,8,10,34,7,17,8792,2,2,1,2,28.34,2.63,2.54,2.63,2.54,29,11,18,58,1,1,0,34,3,3,1.19,0.41,1.03,0,0,1,58,40,40,0.6,0.07,0.07,3.17,3.17,3.05,2.83,0.13,0.13,0.13,0.13,1,3,1,5,0,0,0,4,0,0,0.13,0,0,0,0,0,5,4,4,0.04,0,0,0.17,0.17,0.17,10.54,1.45,202,26,0,0,0,0,0,0
8471338,2012,Torrey Mitchell,MIN,C,other,45,814,21,0.61,0.19,0.76,0.2,0.68,0.33,0.65,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,4,16,2,3,3,13,0,0,4684,0,0,0,0,0.78,0.05,0.05,0.05,0.05,0,1,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0.02,0,0,0.07,0.07,0.07,1.54,0.2,0.2,0.2,0.2,2,0,2,4,1,0,0,1,1,0,0.05,0.15,0,0,1,0,4,2,2,0.04,0,0,0.24,0.24,0.24,3.89,1.25,50,24,0,0,0,0,0,0
8471338,2012,Torrey Mitchell,MIN,C,all,45,28346,744,6.17,0.42,0.58,0.42,0.52,0.43,0.52,451,46.2,4.93,3.4,10.17,1.57,23.13,17.8,4.7,4.93,4.71,3,1,39,22,12,73,8,4,5,2,5,2,15,30,35,57,9,21,21,47,14,8,39,16,6,1.22,1.95,1.76,1,1,2,73.33,61,61.67,5,0.72,1.03,1.76,3.88,3.89,3.82,744,59,90,108,487,98,101,85,460,21,21,135180,21,31,14,22,163.3,12.05,11.76,12.04,11.75,156,70,71,297,8,12,3,176,38,12,4.21,4.55,3.29,1,3,4,297.98,226,227.42,2.11,3.02,3.02,11.14,11.14,11.02,216.57,16.51,15.88,16.48,15.85,209,95,103,407,22,13,3,244,51,9,7.37,6.61,2.52,5,13,4,406.42,304,302.38,3.2,2.57,2.57,17.13,17.1,16.69,112.82,82.33,2052,1871,0,0,0,0,0,0
8471338,2012,Torrey Mitchell,MIN,C,5on5,45,24139,608,6.17,0.46,0.54,0.45,0.51,0.45,0.51,456,42.39,4.25,3.16,9.75,1.47,21.86,15.5,4.04,4.26,4.05,3,1,37,19,11,67,8,4,4,2,5,2,15,26,33,52,8,16,17,43,9,7,38,13,5,1.18,1.55,1.53,1,1,2,67.33,56,56.67,4,0.66,0.94,1.67,3.25,3.25,3.18,608,57,69,93,389,89,81,67,371,17,16,105157,16,26,13,18,153.63,11.1,10.83,11.09,10.82,148,65,70,283,8,11,3,168,34,11,4.01,4.02,3.07,1,3,4,283.98,213,214.42,1.99,2.93,2.93,10.17,10.17,10.04,183.01,13.13,12.75,13.1,12.71,177,80,87,344,16,12,3,215,36,6,6.49,4.81,1.82,5,9,2,343.42,257,255.38,2.38,2.31,2.31,13.19,13.16,13.01,71.31,61.3,1544,1501,0.13,0.73,10,16,6,16
8471338,2012,Torrey Mitchell,MIN,C,4on5,45,3311,104,6.61,0.21,0.12,0.17,0.13,0.2,0.15,169,3.81,0.68,0.24,0.43,0.1,1.26,2.29,0.66,0.68,0.66,0,0,2,3,1,6,0,0,1,0,0,0,0,4,2,5,1,5,4,4,4,1,1,3,1,0.04,0.4,0.23,0,0,0,6,5,5,1,0.05,0.09,0.09,0.64,0.64,0.64,104,1,19,11,73,6,16,14,68,4,0,8403,5,0,0,0,8.21,0.86,0.84,0.86,0.84,7,4,1,12,0,1,0,6,4,1,0.1,0.53,0.23,0,0,0,12,11,11,0.09,0.09,0.09,0.86,0.86,0.85,32.02,3.18,2.94,3.18,2.94,30,15,14,59,5,1,0,28,14,3,0.83,1.65,0.7,0,3,2,59,45,45,0.78,0.26,0.26,3.7,3.7,3.44,1.61,11.91,29,192,0.03,0,2,0,1,0
8471338,2012,Torrey Mitchell,MIN,C,5on4,45,82,11,3.39,1,0.95,1,0.92,1,0.93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,9,1,1,1,8,0,1,3746,0,5,1,0,0.68,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.36,92,8,0,0,0,0,0,0
8476460,2012,Mark Scheifele,WPG,C,other,4,10,1,-0.14,0,0.35,0,0.4,0,0.45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.61,6,9,0,0,0,0,0,0
