playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475744,2014,Evgeny Kuznetsov,WSH,C,all,80,63989,1365,34.75,0.55,0.52,0.54,0.5,0.53,0.51,647,129.91,12.38,8.66,27.86,3.93,70.14,53.03,12.14,12.34,12.12,17,9,127,49,54,230,37,11,5,3,45,3,49,63,116,165,11,24,304,43,32,24,135,29,12,4.64,3.74,4,3,2,6,231.02,176,176.56,10,1.91,0.7,1.58,12.71,12.69,12.52,1365,212,106,199,848,266,204,224,671,304,377,228927,24,22,11,15,535.48,48.26,46.92,48.39,47.04,527,218,282,1027,58,30,9,564,142,39,17.43,17.29,13.54,22,20,16,1034.13,745,750.54,8.2,5.97,6.24,50.22,50.3,49.24,472.18,40.11,38.9,40.09,38.85,485,170,218,873,31,26,6,503,114,38,14.4,13.55,12.17,16,3,12,863.97,655,650.35,6.28,5.89,5.93,40.46,40.42,39.94,183.54,171.64,3616,3597,0,0,0,0,0,0
8469770,2014,Dennis Wideman,CGY,D,all,80,118282,2487,39.62,0.5,0.49,0.47,0.47,0.48,0.47,195,169.8,9.25,11.49,42.2,5.57,108.38,74.11,8.98,9.29,9.01,15,26,173,78,162,413,56,15,13,0,44,7,73,99,158,236,17,34,0,94,51,92,227,19,5,5.24,2.38,1.63,8,5,2,411.8,251,250.66,60,2.59,1.88,0.67,11.18,11.2,10.87,2487,416,290,377,1404,321,363,401,1402,0,0,173976,34,52,26,184,949.74,94.15,90.37,94.27,90.49,958,361,538,1857,112,71,14,946,281,92,27.48,35.07,31.61,27,44,41,1855.86,1319,1318.63,15.45,14.97,15.16,94.44,94.54,92.21,1023.07,93.39,90.5,93.96,91.08,978,428,662,2068,80,64,16,1038,288,80,30.39,34.3,28.7,23,27,30,2080.42,1406,1416,14.28,14.52,15.21,92.45,92.94,91.46,121.39,124.53,2446,2812,0,0,0,0,0,0
8474516,2014,Bryan Lerg,S.J,C,all,2,1512,36,1.99,0.46,0.63,0.62,0.5,0.61,0.53,17,6.91,0.73,0.41,1.67,0.24,3.43,2.5,0.72,0.76,0.75,0,0,8,1,0,9,1,1,1,0,1,0,3,3,7,8,0,0,4,3,0,1,6,2,1,0.22,0.28,0.24,0,1,0,9.26,9,9.22,1,0.09,0.26,0.24,0.58,0.62,0.6,36,4,5,4,23,5,5,4,22,4,0,5688,0,5,1,0,17.13,1.54,1.36,1.59,1.4,17,6,9,32,1,3,0,18,2,3,0.55,0.28,0.71,0,1,0,32.56,23,23.46,0.24,0.71,0.71,1.07,1.12,1.08,10.78,1.78,1.75,1.73,1.69,13,2,5,20,2,1,0,9,4,2,0.24,0.51,1.03,0,1,1,19.36,15,14.57,0.14,0.26,0.26,1.67,1.63,1.63,7.33,4.24,99,98,0,0,0,0,0,0
8468526,2014,Jarret Stoll,L.A,C,all,73,67845,1537,20.61,0.45,0.54,0.48,0.56,0.47,0.56,434,79.51,8.58,5.64,17.5,2.68,43.64,34.97,8.28,8.59,8.3,6,5,83,30,22,135,17,6,6,0,21,5,37,38,77,107,29,58,592,167,11,17,74,29,10,2.12,3.53,2.93,2,1,3,136.56,113,113.9,13,1.24,1.54,2.03,7.77,7.83,7.68,1537,210,245,231,851,206,189,202,940,592,569,199153,58,30,15,57,514.19,38.94,38.01,38.98,38.05,506,215,235,956,41,32,7,575,117,29,15.27,14.03,9.63,12,15,14,960.86,721,722.04,7.04,7.06,7.06,38.92,39.08,38.53,574.47,48.06,46.75,48.06,46.75,553,250,248,1051,49,32,4,633,129,41,17.47,15.51,15.09,13,18,18,1045.73,803,800.85,8.76,6.67,6.73,50.1,50.11,49.02,155.86,135.04,3390,2636,0,0,0,0,0,0
8471498,2014,Jannik Hansen,VAN,R,all,81,67905,1618,32.19,0.47,0.49,0.47,0.5,0.49,0.5,584,145.64,14.3,9.25,32.74,4.56,74.74,62.42,14,14.38,14.08,13,4,145,53,53,251,33,16,6,2,38,1,69,68,129,182,12,27,1,80,42,15,143,42,13,4.34,5.11,4.84,6,4,6,252.44,198,199.47,6,1.98,1.22,1.36,14.91,15,14.76,1618,220,193,238,967,288,259,241,830,1,5,227284,27,37,17,30,530.88,45.42,44.47,45.51,44.56,518,214,245,977,46,26,6,546,148,38,15.85,17.3,12.26,19,13,14,976.4,732,732.56,7.71,5.41,5.64,47.48,47.54,46.98,556.39,50.67,49.27,50.95,49.56,572,202,311,1085,56,28,14,576,148,50,16.64,17.95,16.08,19,13,24,1089.02,774,776.88,8.32,7.32,7.86,51.13,51.43,50.73,168.63,176.62,3396,3433,0,0,0,0,0,0
8476419,2014,Jean-Gabriel Pageau,OTT,C,all,50,42562,1019,25.21,0.47,0.56,0.47,0.53,0.47,0.52,368,90.47,8.38,5.67,19.87,2.9,45.91,41.27,8.19,8.4,8.2,4,5,97,27,23,147,19,10,7,2,21,6,39,41,87,114,3,9,335,158,19,13,88,28,8,2.61,3.48,2.29,3,3,4,147.45,124,124.13,3,1.2,1.38,1.64,7.94,7.92,7.83,1019,110,204,142,563,197,118,120,584,335,346,140832,9,35,16,20,323.7,26.32,25.85,26.5,26.02,332,120,158,610,24,20,3,350,77,25,9.06,9.6,7.66,8,8,8,617.25,452,456.39,4.18,3.8,3.99,26.51,26.64,26.32,363.71,29.2,28.3,29.08,28.18,369,138,179,686,33,28,5,402,76,29,10.27,8.95,9.99,9,11,13,681.19,507,503.89,5.44,6.23,6.23,28.42,28.42,27.78,118.8,91.75,2398,2085,0,0,0,0,0,0
8471245,2014,Dave Bolland,FLA,C,all,53,51933,1180,18.92,0.47,0.52,0.48,0.52,0.48,0.52,249,78.14,8.05,5.22,17.54,2.4,41.67,31.12,7.81,8.06,7.82,11,6,76,30,22,128,23,6,5,3,22,3,25,45,70,100,23,48,414,88,26,10,76,22,8,2.46,2.69,2.9,0,2,4,127.07,106,105.15,5,1.15,0.94,1.54,7.66,7.67,7.54,1180,135,212,192,641,155,125,179,721,414,517,142146,48,16,7,21,400.38,36.76,35.46,36.78,35.5,403,150,160,713,40,20,6,419,103,31,12.04,12.59,12.13,13,15,12,707.95,553,549.04,5.64,3.76,4.34,38.06,38.11,37.43,428.94,41.34,39.68,41.6,39.91,440,164,177,781,41,32,7,443,121,40,11.81,14.48,15.05,14,12,15,784.21,604,606.62,6.7,7.37,7.87,40.16,40.32,39.3,101.2,93.12,2148,1973,0,0,0,0,0,0
8474688,2014,Greg Pateryn,MTL,D,all,17,12907,301,1.5,0.53,0.5,0.5,0.47,0.51,0.48,98,8.85,0.26,0.49,2.45,0.31,5.38,4.11,0.26,0.26,0.26,0,0,10,3,8,21,0,0,2,0,1,0,3,7,10,13,3,6,0,48,0,10,13,0,0,0.26,0,0,0,0,0,21.69,13,13.35,10,0.1,0.51,0,0.36,0.36,0.36,301,33,28,47,193,51,48,39,163,0,0,49267,6,0,0,18,97.98,9.35,8.32,9.46,8.43,101,35,49,185,6,10,1,100,28,8,2.42,3.58,3.35,2,3,1,188.69,136,138.29,1.31,1.61,1.61,9.05,9.16,8.22,94.8,8.18,7.91,8.06,7.79,101,32,49,182,7,7,2,102,24,7,2.8,2.76,2.62,4,0,3,178.16,133,130.74,1.28,1.76,2.37,7.1,7.02,6.93,38.84,39.03,721,814,0,0,0,0,0,0
8473468,2014,Eric Gryba,OTT,D,all,75,70432,1603,8.5,0.44,0.54,0.41,0.54,0.4,0.52,386,61.65,2.15,3.57,16.81,2.05,38.82,29.6,2.11,2.2,2.17,7,5,64,29,58,151,12,0,1,0,22,0,32,38,64,93,30,77,0,171,12,40,90,3,0,1.77,0.38,0,0,0,0,153.05,93,94.51,34,0.72,0.28,0.21,2.66,2.72,2.69,1603,124,300,221,958,231,253,224,895,0,0,205366,77,43,17,58,449.18,40.99,39.92,41.31,40.24,455,172,247,874,47,29,4,471,115,41,12.25,13.76,14.98,16,14,17,880.75,627,632.3,5.81,5.98,6.36,40.45,40.79,40.24,679.93,52.59,50.64,52.22,50.29,692,252,295,1239,55,43,5,756,140,48,19.58,17.52,15.48,21,19,15,1232,944,940.36,10.7,9.38,9.77,53.51,53.22,52.29,166.87,140.52,3537,3014,0,0,0,0,0,0
8476214,2014,Brandon DeFazio,VAN,L,all,2,713,18,0.25,0.64,0.58,0.48,0.54,0.63,0.57,24,2.56,0.14,0.24,0.39,0.05,1.33,0.84,0.14,0.14,0.14,0,0,2,1,1,4,0,0,0,0,0,0,2,1,2,3,0,0,0,0,1,0,3,0,0,0.14,0,0,0,0,0,3.88,3,2.91,0,0.05,0,0,0.19,0.18,0.18,18,4,1,5,8,5,2,1,10,0,0,7032,0,2,1,0,7.35,0.37,0.36,0.36,0.35,7,3,1,11,0,0,0,9,1,0,0.27,0.1,0,0,0,0,10.75,10,9.75,0.11,0,0,0.48,0.47,0.46,4.46,0.21,0.21,0.21,0.21,5,1,6,12,0,0,0,5,1,0,0.07,0.14,0,0,0,0,11.88,6,5.89,0.04,0,0,0.25,0.24,0.24,4.68,3.45,112,95,0,0,0,0,0,0
8476356,2014,Tobias Rieder,ARI,C,all,72,72994,1680,29.79,0.42,0.44,0.5,0.46,0.49,0.46,316,189.32,17.41,12.72,43.44,6.36,99.6,75.47,16.94,17.46,16.99,2,6,189,66,63,318,21,13,8,2,53,9,79,93,176,242,7,14,1,123,40,11,187,49,19,5.38,5.94,6.1,4,3,6,315.54,255,253.85,4,2.75,1.71,3.32,16.85,16.86,16.54,1680,246,211,286,937,248,273,252,907,1,4,190006,14,38,19,37,623.61,44.32,42.87,44.15,42.7,622,251,309,1182,40,37,6,725,112,36,18.44,13.67,12.2,15,12,13,1167.35,873,863.45,8.97,7.78,7.83,45.46,45.25,44.37,639.61,62.28,60.72,62.83,61.27,632,262,308,1202,65,37,11,677,151,66,19.24,18.02,25.02,24,9,32,1218.69,894,905.57,9.33,9.22,10.38,61.23,61.71,60.84,126.73,161.72,2866,3301,0,0,0,0,0,0
8475650,2014,Brandon Bollig,CGY,L,all,62,31985,862,-1.11,0.4,0.51,0.42,0.47,0.45,0.48,700,63.5,3.75,3.71,15.56,2.05,35.31,26.62,3.64,3.78,3.67,1,3,67,20,25,112,5,1,2,0,12,3,33,36,66,86,22,68,3,137,15,16,75,11,1,2.19,1.22,0.35,0,1,0,114.35,87,87.78,7,0.76,0.27,0.46,4.06,4.09,4.03,862,69,76,131,586,115,144,131,472,3,2,194772,68,49,14,23,206.32,13.77,13.44,13.64,13.31,211,74,109,394,11,11,1,231,46,8,5.97,5.65,2.14,5,5,1,394.48,285,283.73,2.62,2.06,2.06,14.34,14.27,14.1,259.17,20.4,19.92,20.48,20.01,248,107,185,540,20,16,4,280,58,17,8.15,7.26,5,6,7,7,543.49,355,356.92,3.36,3.79,3.79,19.98,20.02,19.84,147.79,140.42,2865,3198,0,0,0,0,0,0
8471709,2014,Marc-Edouard Vlasic,S.J,D,all,70,92869,1939,33.3,0.49,0.53,0.49,0.53,0.49,0.53,156,99.02,5.6,6.09,25.1,3.19,58.93,46.08,5.44,5.62,5.45,5,9,98,47,92,237,23,9,6,0,22,3,47,58,89,136,10,23,0,51,11,31,131,8,6,2.72,1.03,1.85,5,3,1,238.32,145,146.15,21,1.33,1,0.43,6.5,6.54,6.35,1939,200,351,359,1029,264,231,290,1154,0,0,162364,23,27,12,112,757.05,72.27,69.76,72.89,70.35,739,316,398,1453,67,49,6,769,215,71,22.3,26.34,23.64,17,29,21,1464.65,1055,1066.15,11.25,9.76,10.45,73.07,73.72,72.18,792.66,76.48,72.17,76.43,72.12,783,318,394,1495,72,67,16,828,190,83,24.16,23.31,29.01,20,23,29,1489.6,1101,1095.41,12.75,16.83,17.61,71.63,71.5,68.75,142.1,124.18,2861,2532,0,0,0,0,0,0
8466148,2014,Marian Hossa,CHI,R,all,82,91288,2046,74.79,0.56,0.52,0.57,0.53,0.56,0.52,254,234.43,26.79,16.45,47.59,7.18,130.13,91.87,26.09,26.85,26.16,21,18,247,73,130,450,61,22,16,2,57,2,100,123,225,298,17,32,4,62,68,30,211,88,21,7.72,10.48,8.59,5,8,9,451.83,320,320.92,13,3.66,3.83,3.46,26.99,27.04,26.47,2046,318,205,358,1165,291,261,285,1209,4,3,208363,32,30,15,26,854.86,83.91,81.03,84.2,81.31,886,299,454,1639,85,44,12,869,239,77,26.09,28.66,29.17,25,27,33,1643.65,1185,1186.91,13.7,12.43,14.77,82.84,82.97,81.06,681.58,66.59,64.08,66.75,64.21,721,224,282,1227,62,56,13,694,187,64,20.7,22.44,23.46,13,20,29,1223,945,943.27,10.52,14.21,15.25,61.86,61.95,61.09,156.52,147.28,3470,3089,0,0,0,0,0,0
8477956,2014,David Pastrnak,BOS,R,all,46,38566,849,33.81,0.58,0.49,0.59,0.5,0.57,0.49,379,98.28,9.3,6.06,22.06,3.42,52.33,41.83,9.09,9.25,9.04,8,9,93,42,40,175,27,10,2,2,24,4,45,50,83,125,4,8,5,20,25,30,97,30,8,2.78,3.57,2.95,1,6,3,176.27,135,135.57,6,1.3,0.72,2.56,8.04,8.07,7.9,849,145,41,102,561,149,161,114,425,5,12,130835,8,22,10,11,390.67,31.43,30.63,31.48,30.69,385,163,202,750,35,18,5,423,97,28,11.49,11.16,8.78,13,14,8,752.59,548,550.44,5.48,5.85,6.28,30.62,30.73,30.16,298.75,23.03,22.73,22.88,22.58,317,101,103,521,18,13,1,332,69,17,9.38,8.03,5.62,8,7,3,516.68,418,415.63,3.72,2.03,2.03,24.71,24.54,24.33,90.61,94.24,2011,2050,0,0,0,0,0,0
8466138,2014,Joe Thornton,S.J,C,all,78,86225,1968,73.25,0.64,0.45,0.64,0.46,0.65,0.46,277,139.19,15.47,9.38,31.51,4.48,73.18,52.98,15.08,15.54,15.15,28,21,131,56,71,258,65,16,12,3,37,6,68,48,115,171,15,30,554,39,60,91,129,42,16,3.43,4.97,7.06,2,6,8,257.19,187,186.33,26,2.11,2.18,2.98,14.61,14.66,14.42,1968,389,342,307,930,244,232,334,1158,554,401,198081,30,30,15,26,1012.38,107.95,103.36,107.98,103.37,984,425,529,1938,95,88,16,980,313,116,27.74,38.21,42,15,34,46,1939.91,1409,1411.3,18.29,18.36,19.41,106.83,106.74,103.68,561.23,60.76,58.57,61.03,58.84,579,191,311,1081,63,47,10,556,145,69,16.71,18.57,25.48,17,20,26,1078.11,770,768.59,8.05,11.26,11.96,56.86,57.01,56.09,136.86,164.4,2950,3417,0,0,0,0,0,0
8470121,2014,Matt Greene,L.A,D,all,82,77741,1929,24.08,0.44,0.54,0.48,0.56,0.49,0.55,410,78.33,1.99,3.94,21.37,2.67,48.15,37.88,1.93,1.99,1.93,2,4,69,47,59,175,9,3,9,0,25,1,39,39,66,113,19,44,0,209,8,48,115,1,0,1.82,0.17,0,2,1,0,175.82,116,115.73,44,0.78,1.44,0.08,2.69,2.69,2.62,1929,190,255,238,1246,267,267,258,1137,0,0,221702,44,18,6,129,613.64,45.8,44.36,46.2,44.76,587,267,290,1144,43,42,3,673,141,40,17.65,16.86,11.28,16,21,6,1158.21,854,861.95,7.83,7.98,8.68,44.95,45.41,44.82,654.32,58.49,56.41,58.41,56.33,624,280,329,1233,69,45,8,696,153,55,18.91,18.76,20.82,22,24,23,1224.81,904,900.12,9.84,10.52,10.52,57.82,57.63,56.47,168.25,144.41,3745,2917,0,0,0,0,0,0
8475735,2014,Greg McKegg,TOR,C,all,3,1654,43,-0.42,0.24,0.41,0.34,0.47,0.37,0.46,31,0.92,0.08,0.1,0.2,0.02,0.35,0.24,0.08,0.08,0.08,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,17,3,0,0,1,0,0,0.08,0,0,0,0,0,1.03,1,1.03,0,0.02,0,0,0.1,0.1,0.1,43,5,6,14,18,4,7,10,22,17,16,9146,0,2,1,2,10.13,0.49,0.47,0.48,0.47,8,5,3,16,0,1,0,12,1,0,0.32,0.17,0,0,0,0,15.22,13,12.57,0.1,0.17,0.17,0.42,0.42,0.42,16.47,1.5,1.5,1.51,1.5,15,7,9,31,0,0,0,16,3,3,0.37,0.4,0.73,0,0,0,32.65,22,22.62,0.18,0,0,1.69,1.7,1.69,5.9,8.58,133,148,0,0,0,0,0,0
8471675,2014,Sidney Crosby,PIT,C,all,77,92210,1926,92.55,0.65,0.43,0.62,0.47,0.62,0.47,141,234.4,29.25,17.64,47.63,7.29,126.19,86.97,28.23,29.54,28.52,31,25,237,78,65,380,84,28,19,8,45,12,100,111,209,287,17,37,797,66,37,53,200,89,26,6.94,10.85,11.46,11,7,10,386.5,315,319.81,10,4.01,3.98,6.45,26.82,27.12,26.31,1926,423,176,327,1000,275,227,384,1040,797,800,189584,37,61,28,29,1006.17,106.33,101.65,106.97,102.3,1024,361,429,1814,105,82,25,988,292,105,29.37,35.13,41.83,30,33,42,1833.48,1385,1397.57,17.19,19.61,19.97,103.55,104.18,100.86,615.41,58.18,55.98,58.55,56.31,640,212,272,1124,62,42,8,634,164,54,19.32,19.74,19.12,20,23,19,1125.27,852,853.29,8.78,8.83,8.83,58.12,58.27,57.02,112.05,147.67,2594,2963,0,0,0,0,0,0
8476539,2014,Jonathan Marchessault,T.B,C,all,2,1433,31,1.02,0.45,0.4,0.47,0.47,0.42,0.5,20,2.91,0.21,0.18,0.58,0.08,1.63,1.32,0.21,0.21,0.21,0,0,3,1,1,5,1,1,1,0,1,0,0,1,2,3,0,0,1,4,1,0,4,0,0,0.21,0,0,1,0,0,4.94,4,4,0,0.04,0.02,0,0.25,0.24,0.24,31,2,4,6,19,4,6,5,16,1,2,6067,0,0,0,0,11.17,0.78,0.78,0.76,0.76,12,4,4,20,2,1,0,13,3,0,0.41,0.37,0,1,1,0,19.07,16,15.61,0.14,0.02,0.02,0.9,0.88,0.88,15.15,0.97,0.96,1.01,1,16,6,1,23,1,0,0,18,4,0,0.55,0.42,0,1,0,0,24.39,22,22.8,0.2,0,0,1.17,1.22,1.21,2.52,3.81,78,89,0,0,0,0,0,0
8475896,2014,Brendan Ranford,DAL,L,all,1,559,13,0.25,0.39,0.56,0.62,0.6,0.64,0.58,10,0.71,0.02,0.04,0.21,0.02,0.42,0.29,0.02,0.02,0.02,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0.02,0,0,0,0,0,1.83,1,0.92,0,0.01,0,0,0.03,0.03,0.03,13,5,0,2,6,6,1,0,6,0,0,3041,0,0,0,0,6.29,0.18,0.18,0.16,0.16,7,2,4,13,0,0,0,9,0,0,0.18,0,0,0,0,0,11.7,9,8.13,0.07,0,0,0.25,0.23,0.23,3.53,0.28,0.28,0.3,0.3,2,3,3,8,0,0,0,4,1,0,0.1,0.18,0,0,0,0,8.64,5,5.45,0.06,0,0,0.33,0.37,0.36,3.73,2.91,71,47,0,0,0,0,0,0
8469466,2014,Ales Hemsky,DAL,R,all,76,62201,1510,37.05,0.54,0.52,0.56,0.51,0.55,0.51,595,130.72,9.65,8.51,29.85,3.98,72.21,54.79,9.49,9.59,9.43,8,13,140,39,76,255,32,11,7,0,30,4,43,84,129,168,8,16,0,22,30,37,148,23,8,4.74,2.78,2.14,8,0,3,254.89,179,177.94,12,1.81,1.19,0.59,10.88,10.81,10.69,1510,252,129,249,880,218,216,239,837,0,0,214857,16,30,15,35,576.82,48.56,46.99,48.42,46.87,567,241,332,1140,51,37,3,625,144,39,18.61,17.37,12.58,23,18,10,1139.47,808,806.17,8.7,7.41,7.41,49.86,49.72,48.86,480.88,41.06,39.99,41.02,39.97,471,197,233,901,48,38,8,504,128,36,14.07,15.71,11.28,20,13,15,898.43,668,667.5,6.37,7.82,8,39.43,39.54,39.15,189.63,178.32,3603,3471,0,0,0,0,0,0
8471748,2014,Mark Fraser,N.J,D,all,34,33201,703,-2.52,0.38,0.47,0.38,0.46,0.39,0.46,174,21.83,0.63,1.2,5.89,0.69,13.55,11.04,0.62,0.64,0.64,2,2,19,14,17,50,4,0,1,0,5,1,11,15,19,33,20,55,0,85,1,13,32,1,0,0.46,0.17,0,0,0,0,49.2,33,32.4,13,0.24,0.19,0,0.87,0.88,0.87,703,50,88,108,457,73,129,101,400,0,0,90802,55,33,9,49,185.33,16.74,16.24,16.91,16.39,181,74,82,337,18,10,3,185,55,15,5.37,6.52,4.85,3,10,5,337.84,255,255.49,2.47,2.62,3.4,15.81,15.96,15.74,290.08,26.93,26.14,26.94,26.15,308,92,141,541,23,15,2,287,88,25,8.31,10.56,8.07,8,9,6,541.92,400,400.8,4.34,3.41,3.89,27.38,27.48,26.84,57.94,65.5,1134,1328,0,0,0,0,0,0
8475760,2014,Nick Bjugstad,FLA,C,all,72,71635,1508,47,0.57,0.48,0.55,0.49,0.56,0.48,304,198.09,22.44,13.41,40.97,6.25,108.5,79.42,21.84,22.49,21.88,8,11,207,64,54,325,43,24,13,6,43,5,72,114,183,247,19,38,486,148,23,28,189,59,23,6.36,7.09,8.99,8,8,8,324.96,271,271.45,6,3,4.34,5.77,19.68,19.67,19.36,1508,241,148,238,881,176,184,217,931,486,508,193555,38,38,19,29,666.48,65.67,61.58,65.5,61.44,700,221,267,1188,57,56,11,676,181,64,19.27,21.47,24.93,24,19,14,1182.58,921,918.72,10.32,16,16.25,59.74,59.7,57.38,525.94,49.03,47.79,49.41,48.16,530,208,230,968,55,38,10,559,130,49,16.03,15.54,17.46,18,16,21,974.57,738,743.18,7.3,7.92,8.47,47.86,48.11,47.54,124.44,134.13,2705,2832,0,0,0,0,0,0
8471309,2014,Johan Franzen,DET,R,all,33,31801,735,21.1,0.59,0.51,0.61,0.51,0.59,0.52,184,80.44,7.81,5.84,18.2,2.59,43.13,30.43,7.56,7.83,7.57,6,9,74,34,18,126,22,7,7,1,15,3,31,45,67,101,15,30,5,45,4,17,77,22,9,2.2,2.8,2.81,1,4,2,126.27,108,108.41,4,1.37,2.01,0.68,8.49,8.5,8.29,735,189,53,119,374,110,98,146,381,5,10,89461,30,26,14,13,305.49,29.64,28.58,29.64,28.58,317,104,143,564,28,17,5,307,89,25,8.46,11.31,9.86,7,10,11,562.11,421,419.74,5.27,3.65,3.42,31.49,31.45,30.68,208.64,20.73,20.33,20.95,20.54,234,53,66,353,25,9,2,213,52,22,6.3,6.51,7.93,10,6,9,353.45,287,288.96,2.78,1.94,2.26,21.25,21.41,21.15,63.25,61.24,1275,1201,0,0,0,0,0,0
8471222,2014,Ladislav Smid,CGY,D,all,31,25976,594,-3.07,0.38,0.53,0.39,0.49,0.42,0.5,159,22.43,0.9,1.28,6.13,0.81,13.14,9.74,0.88,0.87,0.85,0,1,21,11,10,42,1,0,1,0,5,1,14,11,21,32,5,13,0,51,4,10,30,2,0,0.7,0.2,0,0,0,0,40.4,32,30.64,7,0.26,0.28,0.03,1.13,1.09,1.08,594,47,61,141,345,95,108,78,313,0,0,87915,13,11,4,54,173.31,14.94,14.44,14.83,14.33,162,77,80,319,8,11,2,181,46,12,5.58,6.12,3.24,4,1,3,315.55,239,236.03,2.41,2.49,2.96,14.39,14.3,14.13,241.75,24.05,23.34,24.25,23.52,226,106,160,492,28,18,4,246,60,26,7.72,7.27,9.07,8,6,14,498.7,332,336.35,3.64,3.6,3.59,24.1,24.3,23.81,68.48,61.79,1320,1349,0,0,0,0,0,0
